date,publish_date,cnn_fear_greed,cnn_fear_greed_pctl,is_proxy
2022-06-28,2022-06-28,28.142857142857142,38.1,False
2022-06-29,2022-06-29,26.542857142857144,33.73,False
2022-06-30,2022-06-30,24.371428571428577,27.78,False
2022-07-01,2022-07-01,24.571428571428573,28.57,False
2022-07-05,2022-07-05,22.17142857142857,22.62,False
2022-07-06,2022-07-06,22.828571428571426,23.81,False
2022-07-07,2022-07-07,27.6,39.29,False
2022-07-08,2022-07-08,31.342857142857145,51.59,False
2022-07-11,2022-07-11,30.37142857142857,47.62,False
2022-07-12,2022-07-12,30.314285714285717,47.62,False
2022-07-13,2022-07-13,27.28571428571428,37.7,False
2022-07-14,2022-07-14,26.51428571428572,35.32,False
2022-07-15,2022-07-15,33.285714285714285,56.35,False
2022-07-18,2022-07-18,35.885714285714286,59.92,False
2022-07-19,2022-07-19,39.31428571428571,64.68,False
2022-07-20,2022-07-20,44.08571428571429,72.22,False
2022-07-21,2022-07-21,48.2,79.76,False
2022-07-22,2022-07-22,42.42857142857143,68.65,False
2022-07-25,2022-07-25,42.2,68.25,False
2022-07-26,2022-07-26,42.0,67.46,False
2022-07-27,2022-07-27,46.62857142857143,75.79,False
2022-07-28,2022-07-28,48.48571428571429,79.76,False
2022-07-29,2022-07-29,52.4,82.94,False
2022-08-01,2022-08-01,59.08571428571429,87.3,False
2022-08-02,2022-08-02,57.371428571428574,86.51,False
2022-08-03,2022-08-03,60.25714285714286,89.29,False
2022-08-04,2022-08-04,61.51428571428571,89.68,False
2022-08-05,2022-08-05,63.31428571428573,92.06,False
2022-08-08,2022-08-08,64.74285714285715,93.65,False
2022-08-09,2022-08-09,64.45714285714286,93.25,False
2022-08-10,2022-08-10,65.11428571428571,93.65,False
2022-08-11,2022-08-11,65.82857142857144,94.44,False
2022-08-12,2022-08-12,68.02857142857144,94.84,False
2022-08-15,2022-08-15,66.82857142857144,94.44,False
2022-08-16,2022-08-16,67.94285714285715,94.44,False
2022-08-17,2022-08-17,67.14285714285715,94.05,False
2022-08-18,2022-08-18,66.37142857142858,93.25,False
2022-08-19,2022-08-19,63.71428571428572,88.49,False
2022-08-22,2022-08-22,60.31428571428573,84.52,False
2022-08-23,2022-08-23,57.42857142857144,80.95,False
2022-08-24,2022-08-24,57.51428571428571,80.95,False
2022-08-25,2022-08-25,58.25714285714287,80.95,False
2022-08-26,2022-08-26,55.74285714285714,76.98,False
2022-08-29,2022-08-29,54.285714285714285,76.59,False
2022-08-30,2022-08-30,49.8,71.83,False
2022-08-31,2022-08-31,52.08571428571429,73.41,False
2022-09-01,2022-09-01,49.371428571428574,71.03,False
2022-09-02,2022-09-02,42.457142857142856,61.11,False
2022-09-06,2022-09-06,40.62857142857143,57.54,False
2022-09-07,2022-09-07,39.62857142857143,55.95,False
2022-09-08,2022-09-08,40.371428571428574,57.14,False
2022-09-09,2022-09-09,43.8,63.1,False
2022-09-12,2022-09-12,47.6,68.25,False
2022-09-13,2022-09-13,36.62857142857143,50.0,False
2022-09-14,2022-09-14,41.885714285714286,58.33,False
2022-09-15,2022-09-15,40.65714285714286,56.75,False
2022-09-16,2022-09-16,35.285714285714285,47.62,False
2022-09-19,2022-09-19,36.31428571428571,48.81,False
2022-09-20,2022-09-20,36.114285714285714,48.41,False
2022-09-21,2022-09-21,27.21428571428571,31.75,False
2022-09-22,2022-09-22,24.48571428571429,24.21,False
2022-09-23,2022-09-23,21.685714285714287,18.25,False
2022-09-26,2022-09-26,17.62857142857143,10.32,False
2022-09-27,2022-09-27,16.514285714285716,8.33,False
2022-09-28,2022-09-28,17.02857142857143,9.52,False
2022-09-29,2022-09-29,13.257142857142858,5.16,False
2022-09-30,2022-09-30,16.45714285714286,7.54,False
2022-10-03,2022-10-03,20.38571428571429,17.06,False
2022-10-04,2022-10-04,27.88571428571429,32.94,False
2022-10-05,2022-10-05,29.714285714285715,37.7,False
2022-10-06,2022-10-06,23.142857142857142,21.83,False
2022-10-07,2022-10-07,19.67142857142857,15.08,False
2022-10-10,2022-10-10,19.4,14.68,False
2022-10-11,2022-10-11,16.885714285714283,8.33,False
2022-10-12,2022-10-12,15.942857142857145,6.35,False
2022-10-13,2022-10-13,19.37142857142857,15.48,False
2022-10-14,2022-10-14,16.45714285714286,7.94,False
2022-10-17,2022-10-17,23.4,24.21,False
2022-10-18,2022-10-18,28.800000000000004,36.11,False
2022-10-19,2022-10-19,29.428571428571427,38.1,False
2022-10-20,2022-10-20,39.08571428571429,53.57,False
2022-10-21,2022-10-21,43.74285714285715,63.89,False
2022-10-24,2022-10-24,47.22857142857142,69.44,False
2022-10-25,2022-10-25,51.371428571428574,75.0,False
2022-10-26,2022-10-26,53.8,78.17,False
2022-10-27,2022-10-27,54.57142857142857,78.97,False
2022-10-28,2022-10-28,57.114285714285714,81.75,False
2022-10-31,2022-10-31,64.05714285714286,90.08,False
2022-11-01,2022-11-01,63.51428571428572,88.89,False
2022-11-02,2022-11-02,55.285714285714285,79.37,False
2022-11-03,2022-11-03,55.51428571428572,79.76,False
2022-11-04,2022-11-04,56.51428571428572,82.14,False
2022-11-07,2022-11-07,59.65714285714286,85.71,False
2022-11-08,2022-11-08,57.94285714285714,84.52,False
2022-11-09,2022-11-09,54.0,78.57,False
2022-11-10,2022-11-10,60.34285714285714,88.49,False
2022-11-11,2022-11-11,63.74285714285713,92.46,False
2022-11-14,2022-11-14,62.68571428571429,90.48,False
2022-11-15,2022-11-15,66.91428571428573,97.62,False
2022-11-16,2022-11-16,65.08571428571427,95.63,False
2022-11-17,2022-11-17,61.48571428571429,89.29,False
2022-11-18,2022-11-18,60.34285714285715,88.89,False
2022-11-21,2022-11-21,60.97142857142857,89.68,False
2022-11-22,2022-11-22,60.8,89.29,False
2022-11-23,2022-11-23,64.25714285714285,95.24,False
2022-11-25,2022-11-25,63.08571428571429,91.67,False
2022-11-28,2022-11-28,59.74285714285715,86.11,False
2022-11-29,2022-11-29,58.17142857142857,84.13,False
2022-11-30,2022-11-30,73.97142857142856,100.0,False
2022-12-01,2022-12-01,75.60000000000001,100.0,False
2022-12-02,2022-12-02,68.14285714285714,99.21,False
2022-12-05,2022-12-05,65.08571428571429,95.24,False
2022-12-06,2022-12-06,61.82857142857144,88.49,False
2022-12-07,2022-12-07,58.42857142857143,82.54,False
2022-12-08,2022-12-08,55.6857142857143,76.98,False
2022-12-09,2022-12-09,52.08571428571428,71.43,False
2022-12-12,2022-12-12,57.2,79.76,False
2022-12-13,2022-12-13,59.17142857142858,82.94,False
2022-12-14,2022-12-14,60.94285714285714,86.51,False
2022-12-15,2022-12-15,60.142857142857146,84.13,False
2022-12-16,2022-12-16,44.142857142857146,59.13,False
2022-12-19,2022-12-19,39.971428571428575,50.79,False
2022-12-20,2022-12-20,38.31428571428573,46.83,False
2022-12-21,2022-12-21,38.54285714285714,47.22,False
2022-12-22,2022-12-22,37.0,46.03,False
2022-12-23,2022-12-23,39.51428571428572,49.6,False
2022-12-27,2022-12-27,39.94285714285714,51.19,False
2022-12-28,2022-12-28,35.51428571428572,44.44,False
2022-12-29,2022-12-29,37.142857142857146,46.83,False
2022-12-30,2022-12-30,36.51428571428571,46.03,False
2023-01-03,2023-01-03,36.6,46.43,False
2023-01-04,2023-01-04,39.85714285714285,52.78,False
2023-01-05,2023-01-05,44.17142857142858,62.3,False
2023-01-06,2023-01-06,45.71428571428572,64.68,False
2023-01-09,2023-01-09,47.2,67.46,False
2023-01-10,2023-01-10,49.65714285714286,71.03,False
2023-01-11,2023-01-11,54.22857142857144,76.19,False
2023-01-12,2023-01-12,56.68571428571429,80.16,False
2023-01-13,2023-01-13,61.31428571428571,89.29,False
2023-01-17,2023-01-17,64.14285714285714,93.65,False
2023-01-18,2023-01-18,58.42857142857143,82.94,False
2023-01-19,2023-01-19,55.42857142857144,76.98,False
2023-01-20,2023-01-20,58.54285714285714,82.94,False
2023-01-23,2023-01-23,63.60000000000001,92.06,False
2023-01-24,2023-01-24,63.0,90.48,False
2023-01-25,2023-01-25,63.88571428571429,92.86,False
2023-01-26,2023-01-26,68.02857142857144,98.81,False
2023-01-27,2023-01-27,69.2,99.21,False
2023-01-30,2023-01-30,67.45714285714287,97.22,False
2023-01-31,2023-01-31,70.34285714285716,99.21,False
2023-02-01,2023-02-01,82.17142857142858,100.0,False
2023-02-02,2023-02-02,75.2,99.21,False
2023-02-03,2023-02-03,76.14285714285714,99.6,False
2023-02-06,2023-02-06,75.91428571428573,99.21,False
2023-02-07,2023-02-07,76.34285714285714,99.6,False
2023-02-08,2023-02-08,74.62857142857142,97.62,False
2023-02-09,2023-02-09,72.62857142857143,96.83,False
2023-02-10,2023-02-10,72.4857142857143,96.43,False
2023-02-13,2023-02-13,71.82857142857144,96.03,False
2023-02-14,2023-02-14,73.25714285714287,96.83,False
2023-02-15,2023-02-15,73.65714285714284,96.83,False
2023-02-16,2023-02-16,70.71428571428572,94.84,False
2023-02-17,2023-02-17,69.48571428571428,94.05,False
2023-02-21,2023-02-21,65.91428571428573,89.68,False
2023-02-22,2023-02-22,64.17142857142859,86.51,False
2023-02-23,2023-02-23,62.65714285714285,81.75,False
2023-02-24,2023-02-24,60.65714285714286,78.17,False
2023-02-27,2023-02-27,61.22857142857144,79.37,False
2023-02-28,2023-02-28,61.2,78.97,False
2023-03-01,2023-03-01,65.91428571428573,89.68,False
2023-03-02,2023-03-02,52.45714285714287,62.3,False
2023-03-03,2023-03-03,55.6857142857143,66.67,False
2023-03-06,2023-03-06,55.25714285714285,64.68,False
2023-03-07,2023-03-07,48.51428571428571,57.54,False
2023-03-08,2023-03-08,49.82857142857143,59.13,False
2023-03-09,2023-03-09,37.54285714285714,35.32,False
2023-03-10,2023-03-10,26.885714285714283,22.62,False
2023-03-13,2023-03-13,23.357142857142858,17.46,False
2023-03-14,2023-03-14,25.085714285714285,19.84,False
2023-03-15,2023-03-15,22.685714285714287,15.87,False
2023-03-16,2023-03-16,32.57142857142857,29.76,False
2023-03-17,2023-03-17,27.000000000000004,22.22,False
2023-03-20,2023-03-20,30.42857142857144,27.78,False
2023-03-21,2023-03-21,43.48571428571429,47.62,False
2023-03-22,2023-03-22,41.02857142857143,43.25,False
2023-03-23,2023-03-23,38.34285714285715,36.51,False
2023-03-24,2023-03-24,37.71428571428572,36.11,False
2023-03-27,2023-03-27,40.2,42.46,False
2023-03-28,2023-03-28,39.6,39.29,False
2023-03-29,2023-03-29,41.457142857142856,45.24,False
2023-03-30,2023-03-30,45.22857142857144,52.38,False
2023-03-31,2023-03-31,49.48571428571429,59.13,False
2023-04-03,2023-04-03,61.48571428571428,79.37,False
2023-04-04,2023-04-04,50.22857142857144,60.71,False
2023-04-05,2023-04-05,52.62857142857143,63.1,False
2023-04-06,2023-04-06,55.25714285714286,65.48,False
2023-04-10,2023-04-10,57.91428571428572,70.63,False
2023-04-11,2023-04-11,58.48571428571428,72.62,False
2023-04-12,2023-04-12,60.74285714285714,76.98,False
2023-04-13,2023-04-13,63.17142857142856,82.54,False
2023-04-14,2023-04-14,65.71428571428571,88.49,False
2023-04-17,2023-04-17,67.08571428571429,90.87,False
2023-04-18,2023-04-18,65.4857142857143,87.7,False
2023-04-19,2023-04-19,67.25714285714287,91.27,False
2023-04-20,2023-04-20,64.05714285714285,83.33,False
2023-04-21,2023-04-21,63.51428571428572,81.35,False
2023-04-24,2023-04-24,63.48571428571429,80.56,False
2023-04-25,2023-04-25,57.057142857142864,64.29,False
